date,province,district,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2024-04-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,617.87,2.07
2024-04-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,202.4,0.68
2024-04-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,206.2,0.69
2024-04-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,156.6,0.52
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,203.6,0.68
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,219.4,0.73
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,272.0,0.91
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1200.0,4.01
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1320.0,4.42
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1810.0,6.05
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1303.6,4.36
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,pulses and nuts,Beans,50,KG,actual,Retail,LKR,243.2,0.81
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,1402.0,4.69
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,748.0,2.5
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,324.0,1.08
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,450.13,1.51
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,252.0,0.84
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,362.8,1.21
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,242.4,0.81
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,244.8,0.82
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,220.0,0.74
2024-04-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,218.4,0.73
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,46.91,0.16
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1260.0,4.21
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1750.0,5.85
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2190.0,7.33
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1156.67,3.87
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,883.5,2.96
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2193.33,7.34
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1146.67,3.84
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,856.0,2.86
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,pulses and nuts,Beans,50,KG,actual,Retail,LKR,297.07,0.99
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,1370.4,4.58
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,776.33,2.6
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,315.82,1.06
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,133.26,0.45
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,96.0,0.32
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,231.4,0.77
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,361.83,1.21
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,188.0,0.63
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,178.87,0.6
2024-04-15,Sabaragamuwa,Ratnapura,Embilipitiya,7833,6.33,80.85,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,149.33,0.5
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,203.8,0.68
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,221.84,0.74
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2160.0,7.23
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,775.67,2.59
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,2160.0,7.23
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1000.0,3.34
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,920.0,3.08
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,1920.0,6.42
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1300.0,4.35
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,1494.4,5.0
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,868.4,2.9
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,327.6,1.1
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,254.0,0.85
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,321.6,1.08
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,86.0,0.29
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,739.2,2.47
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,411.2,1.38
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,212.5,0.71
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,495.83,1.66
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,192.0,0.64
2024-04-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,187.6,0.63
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,185.5,0.62
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,366.67,1.23
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2162.5,7.23
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1281.25,4.29
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,838.89,2.81
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2541.67,8.5
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,935.42,3.13
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2175.0,7.28
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1275.0,4.26
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,843.75,2.82
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,1433.33,4.79
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,795.83,2.66
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,202.5,0.68
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,256.67,0.86
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,338.75,1.13
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,235.0,0.79
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,663.75,2.22
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,356.21,1.19
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,291.75,0.98
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,796.25,2.66
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,180.0,0.6
2024-04-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,220.0,0.74
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,221.67,0.74
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,246.5,0.82
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,46.0,0.15
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2000.0,6.69
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1183.33,3.96
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1225.0,4.1
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,787.5,2.63
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,855.5,2.86
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,878.12,2.94
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,326.0,1.09
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,274.17,0.92
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,366.25,1.23
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,80.0,0.27
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,243.75,0.82
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,559.38,1.87
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,190.17,0.64
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,218.75,0.73
2024-04-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,155.0,0.52
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.83,0.74
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,250.0,0.84
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,46.96,0.16
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1062.5,3.55
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,1140.0,3.81
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2100.0,7.02
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1100.0,3.68
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,830.0,2.78
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2000.0,6.69
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1361.33,4.55
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,847.2,2.83
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,pulses and nuts,Beans,50,KG,actual,Retail,LKR,246.0,0.82
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,332.8,1.11
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,168.0,0.56
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,259.6,0.87
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,79.4,0.27
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,226.8,0.76
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,606.0,2.03
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,356.0,1.19
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,500.67,1.67
2024-04-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,139.6,0.47
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,195.9,0.66
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,382.08,1.28
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,220.0,0.74
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,258.58,0.86
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,45.51,0.15
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1993.33,6.67
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1837.5,6.15
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1329.17,4.45
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2089.17,6.99
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,854.3,2.86
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,pulses and nuts,Beans,50,KG,actual,Retail,LKR,203.5,0.68
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,1394.0,4.66
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,876.0,2.93
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,324.8,1.09
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,371.0,1.24
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,86.0,0.29
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,608.3,2.03
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,362.6,1.21
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,199.69,0.67
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,200.67,0.67
2024-04-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,220.33,0.74
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2026.67,6.78
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1090.0,3.65
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1430.0,4.78
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1400.67,4.69
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,pulses and nuts,Beans,50,KG,actual,Retail,LKR,168.4,0.56
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,805.33,2.69
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,314.8,1.05
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,274.93,0.92
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,677.2,2.27
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,356.33,1.19
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,254.5,0.85
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,228.6,0.76
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,292.8,0.98
2024-04-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,140.8,0.47
2024-04-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,176.5,0.59
2024-04-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,218.21,0.73
2024-04-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,49.07,0.16
2024-04-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2304.0,7.71
2024-04-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1246.0,4.17
2024-04-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,954.0,3.19
2024-04-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,1960.0,6.56
2024-04-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,881.25,2.95
2024-04-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,842.0,2.82
